%OpenBCI Raw EXG Data\n%Number of channels = 16\n%Sample Rate = 125.0 Hz\n%Board = LSL_Stream\nSample Index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Other,Other,Other,Other,Other,Other,Other,Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Other,Timestamp (Formatted),Annotations
4561,-11.4399995803833,-44.66999816894531,-21.389999389648438,-53.209999084472656,3.990999937057495,-22.270000457763672,-47.58000183105469,-46.56999969482422,4.827000141143799,16.940000534057617,-14.680000305175781,-16.059999465942383,-41.630001068115234,-44.41999816894531,-31.770000457763672,-66.22000122070312,0,0,0,0,0,0,0,0,0,0,0,0,0,48.840404,0,2025-05-31 12:10:48.094244,
4562,5.327000141143799,-31.690000534057617,-3.750999927520752,-28.139999389648438,37.91999816894531,-5.466000080108643,-32.7400016784668,-44.619998931884766,35.56999969482422,8.586999893188477,10.130000114440918,3.115000009536743,-28.020000457763672,-34.70000076293945,-5.48799991607666,-50.31999969482422,0,0,0,0,0,0,0,0,0,0,0,0,0,48.892541,0,2025-05-31 12:10:48.146381,
4563,10.779999732971191,-29.920000076293945,-16.510000228881836,-23.540000915527344,46.189998626708984,-3.250999927520752,-32.43000030517578,-48.869998931884766,25.809999465942383,-25.760000228881836,-2.361999988555908,-5.184999942779541,-28.18000030517578,-36.84000015258789,-0.3208000063896179,-42.29999923706055,0,0,0,0,0,0,0,0,0,0,0,0,0,48.892541,0,2025-05-31 12:10:48.146381,
4564,5.501999855041504,-21.3799991607666,-21.600000381469727,-32.83000183105469,33.470001220703125,3.121999979019165,-27.059999465942383,-46.06999969482422,17.059999465942383,-11.930000305175781,-14.539999961853027,-11.890000343322754,-25.700000762939453,-42.540000915527344,-18.200000762939453,-49.599998474121094,0,0,0,0,0,0,0,0,0,0,0,0,0,48.892541,0,2025-05-31 12:10:48.146381,
4565,12.390000343322754,-5.361000061035156,12.819999694824219,-22.25,28.739999771118164,17.059999465942383,-12.65999984741211,-41.459999084472656,32.83000183105469,-12.649999618530273,6.063000202178955,-6.9070000648498535,-19.3700008392334,-39.150001525878906,-26.850000381469727,-57.58000183105469,0,0,0,0,0,0,0,0,0,0,0,0,0,48.892541,0,2025-05-31 12:10:48.146381,
4566,12.829999923706055,-10.979999542236328,16.920000076293945,-10.479999542236328,20.299999237060547,16.440000534057617,-14.270000457763672,-35.16999816894531,45.119998931884766,-40.720001220703125,11.760000228881836,-11.699999809265137,-13.649999618530273,-23.329999923706055,-13.020000457763672,-47.79999923706055,0,0,0,0,0,0,0,0,0,0,0,0,0,48.892541,0,2025-05-31 12:10:48.146381,
4567,7.664000034332275,-16.709999084472656,-13.539999961853027,-11.8100004196167,12.920000076293945,12.510000228881836,-19.709999084472656,-33.7400016784668,40.209999084472656,-16.739999771118164,-9.680000305175781,-14.5600004196167,-8.644000053405762,-13.489999771118164,-0.7688999772071838,-31.139999389648438,0,0,0,0,0,0,0,0,0,0,0,0,0,48.933777,0,2025-05-31 12:10:48.187617,
4568,17.239999771118164,-9.909000396728516,-7.051000118255615,-13.760000228881836,27.170000076293945,14.260000228881836,-16.829999923706055,-38.41999816894531,22.100000381469727,21.639999389648438,-7.395999908447266,1.5260000228881836,-9.357000350952148,-12.390000343322754,-1.3300000429153442,-22.239999771118164,0,0,0,0,0,0,0,0,0,0,0,0,0,48.933777,0,2025-05-31 12:10:48.187617,
4569,24.670000076293945,-9.218999862670898,15.020000457763672,-16.969999313354492,38.36000061035156,15.270000457763672,-15.380000114440918,-32.380001068115234,3.9700000286102295,18.31999969482422,16.809999465942383,12.619999885559082,-19.209999084472656,-20.549999237060547,-1.63100004196167,-18.639999389648438,0,0,0,0,0,0,0,0,0,0,0,0,0,48.933777,0,2025-05-31 12:10:48.187617,
4570,11.109999656677246,-8.854000091552734,9.220999717712402,-21.989999771118164,28.989999771118164,16.25,-14.0600004196167,-33.459999084472656,4.427999973297119,-10.84000015258789,15.550000190734863,-8.635000228881836,-39.84000015258789,-50.66999816894531,-6.380000114440918,-33.02000045776367,0,0,0,0,0,0,0,0,0,0,0,0,0,48.933777,0,2025-05-31 12:10:48.187617,
4571,-14.270000457763672,-11.960000038146973,4.708000183105469,-21.59000015258789,17.6299991607666,13.119999885559082,-15.449999809265137,-49.77000045776367,12.5,-41.38999938964844,-10.079999923706055,-41.66999816894531,-51.91999816894531,-63.959999084472656,-23.010000228881836,-61.15999984741211,0,0,0,0,0,0,0,0,0,0,0,0,0,48.933777,0,2025-05-31 12:10:48.187617,
4572,-27.229999542236328,-24.15999984741211,0.4641999900341034,-18.81999969482422,6.1529998779296875,4.698999881744385,-22.780000686645508,-42.9900016784668,7.9079999923706055,-39.900001525878906,-20.899999618530273,-46.06999969482422,-39.7599983215332,-40.33000183105469,-32.43000030517578,-64.94000244140625,0,0,0,0,0,0,0,0,0,0,0,0,0,48.980937,0,2025-05-31 12:10:48.234777,
4573,-9.420000076293945,-22.6200008392334,-15.5600004196167,-14.029999732971191,1.36899995803833,4.980999946594238,-20.559999465942383,-24.6200008392334,13.229999542236328,-13.6899995803833,-2.186000108718872,-21.889999389648438,-27.770000457763672,-30.170000076293945,-24.8799991607666,-47.459999084472656,0,0,0,0,0,0,0,0,0,0,0,0,0,48.980937,0,2025-05-31 12:10:48.234777,
4574,23.31999969482422,-4.9019999504089355,-2.871999979019165,-2.8369998931884766,21.239999771118164,22.469999313354492,-2.5969998836517334,-26.770000457763672,48.369998931884766,-0.07739999890327454,24.360000610351562,4.706999778747559,-20.450000762939453,-29.329999923706055,-9.989999771118164,-36.220001220703125,0,0,0,0,0,0,0,0,0,0,0,0,0,48.980937,0,2025-05-31 12:10:48.234777,
4575,44.619998931884766,8.53499984741211,25.940000534057617,3.9769999980926514,40.810001373291016,39.939998626708984,13.34000015258789,-27.5,68.12999725341797,6.870999813079834,30.3700008392334,21.639999389648438,3.888000011444092,-8.557999610900879,7.513999938964844,-22.510000228881836,0,0,0,0,0,0,0,0,0,0,0,0,0,48.980937,0,2025-05-31 12:10:48.234777,
4576,48.66999816894531,20.790000915527344,22.979999542236328,-2.010999917984009,34.040000915527344,40.349998474121094,15.079999923706055,-19.850000381469727,43.47999954223633,22.510000228881836,20.780000686645508,31.59000015258789,36.36000061035156,9.133999824523926,20.56999969482422,-0.01850000023841858,0,0,0,0,0,0,0,0,0,0,0,0,0,48.980937,0,2025-05-31 12:10:48.234777,
4577,40.470001220703125,46.66999816894531,13.5600004196167,-8.711000442504883,20.65999984741211,36.79999923706055,12.710000038146973,-16.799999237060547,27.600000381469727,36.380001068115234,30.950000762939453,47.400001525878906,60.90999984741211,23.700000762939453,26.940000534057617,20.940000534057617,0,0,0,0,0,0,0,0,0,0,0,0,0,49.027967,0,2025-05-31 12:10:48.281807,
4578,38.029998779296875,67.5,18.15999984741211,-6.673999786376953,18.15999984741211,39.36000061035156,15.039999961853027,-12.149999618530273,48.79999923706055,25.799999237060547,67.86000061035156,72.63999938964844,70.5999984741211,37.54999923706055,39.369998931884766,34.790000915527344,0,0,0,0,0,0,0,0,0,0,0,0,0,49.027967,0,2025-05-31 12:10:48.281807,
4579,53.97999954223633,59.52000045776367,17.6200008392334,4.033999919891357,30.43000030517578,45.29999923706055,22.700000762939453,-6.373000144958496,78.30999755859375,11.210000038146973,93.55999755859375,88.4800033569336,65.26000213623047,33.279998779296875,58.5099983215332,35.11000061035156,0,0,0,0,0,0,0,0,0,0,0,0,0,49.027967,0,2025-05-31 12:10:48.281807,
4580,71.3499984741211,52.93000030517578,26.649999618530273,21.860000610351562,57.689998626708984,62.93000030517578,40.56999969482422,6.697999954223633,102.69999694824219,34.810001373291016,87.55000305175781,84.73999786376953,58.959999084472656,28.06999969482422,68.33000183105469,31.170000076293945,0,0,0,0,0,0,0,0,0,0,0,0,0,49.027967,0,2025-05-31 12:10:48.281807,
4581,72.7300033569336,62.41999816894531,42.939998626708984,33.150001525878906,71.76000213623047,78.5999984741211,53.40999984741211,24.579999923706055,95.69999694824219,49.40999984741211,75.47000122070312,70.02999877929688,48.93000030517578,24.899999618530273,61.119998931884766,35.900001525878906,0,0,0,0,0,0,0,0,0,0,0,0,0,49.027967,0,2025-05-31 12:10:48.281807,
4582,60.38999938964844,50.43000030517578,32.63999938964844,27.479999542236328,56.27000045776367,67.98999786376953,40.7599983215332,17.479999542236328,62.439998626708984,22.790000915527344,78.22000122070312,55.439998626708984,36.09000015258789,19.700000762939453,47.84000015258789,41.59000015258789,0,0,0,0,0,0,0,0,0,0,0,0,0,49.080527,0,2025-05-31 12:10:48.334367,
4583,47.849998474121094,27.049999237060547,11.479999542236328,12.699999809265137,39.2400016784668,44.59000015258789,17.739999771118164,-6.127999782562256,70.56999969482422,16.950000762939453,79.11000061035156,46.709999084472656,36.68000030517578,28.389999389648438,43.630001068115234,46.900001525878906,0,0,0,0,0,0,0,0,0,0,0,0,0,49.080527,0,2025-05-31 12:10:48.334367,
4584,40.34000015258789,18.329999923706055,1.6109999418258667,-5.2220001220703125,29.190000534057617,21.389999389648438,-4.8520002365112305,-18.139999389648438,89.04000091552734,24.979999542236328,64.12000274658203,36.86000061035156,32.61000061035156,22.959999084472656,45.22999954223633,49.900001525878906,0,0,0,0,0,0,0,0,0,0,0,0,0,49.080527,0,2025-05-31 12:10:48.334367,
4585,26.030000686645508,7.550000190734863,-9.784000396728516,-18.100000381469727,11.550000190734863,-1.7569999694824219,-27.059999465942383,-26.280000686645508,52.54999923706055,13.510000228881836,55.599998474121094,28.18000030517578,26.219999313354492,7.751999855041504,45.97999954223633,44.720001220703125,0,0,0,0,0,0,0,0,0,0,0,0,0,49.080527,0,2025-05-31 12:10:48.334367,
4586,9.164999961853027,9.395999908447266,-21.329999923706055,-17.790000915527344,-5.796999931335449,-12.239999771118164,-32.810001373291016,-30.530000686645508,27.290000915527344,16.760000228881836,59.779998779296875,31.010000228881836,48.279998779296875,33.779998779296875,51.400001525878906,51.5099983215332,0,0,0,0,0,0,0,0,0,0,0,0,0,49.080527,0,2025-05-31 12:10:48.334367,
4587,1.1150000095367432,28.43000030517578,-27.489999771118164,-13.930000305175781,-17.049999237060547,-12.5600004196167,-28.049999237060547,-16.850000381469727,45.119998931884766,22.65999984741211,43.060001373291016,28.459999084472656,62.45000076293945,55.2400016784668,52.11000061035156,67.63999938964844,0,0,0,0,0,0,0,0,0,0,0,0,0,49.123081,0,2025-05-31 12:10:48.376921,
4588,0.656000018119812,27.149999618530273,-23.809999465942383,-5.679999828338623,-16.489999771118164,-6.144000053405762,-19.239999771118164,4.410999774932861,47.119998931884766,18.610000610351562,19.5,22.309999465942383,48.61000061035156,34.31999969482422,38.09000015258789,58.27000045776367,0,0,0,0,0,0,0,0,0,0,0,0,0,49.123081,0,2025-05-31 12:10:48.376921,
4589,25.239999771118164,25.56999969482422,-7.313000202178955,6.6570000648498535,3.0899999141693115,16.760000228881836,6.127999782562256,8.946999549865723,39.4900016784668,36.540000915527344,33.290000915527344,43.099998474121094,55.34000015258789,33.70000076293945,29.270000457763672,36.91999816894531,0,0,0,0,0,0,0,0,0,0,0,0,0,49.123081,0,2025-05-31 12:10:48.376921,
4590,72.37999725341797,43.290000915527344,-4.252999782562256,0.26460000872612,17.440000534057617,39.189998626708984,26.8799991607666,-4.410999774932861,53.97999954223633,37.5099983215332,54.20000076293945,72.37000274658203,68.22000122070312,50.099998474121094,36.81999969482422,32.38999938964844,0,0,0,0,0,0,0,0,0,0,0,0,0,49.123081,0,2025-05-31 12:10:48.376921,
4591,104.5,41.66999816894531,-10.319999694824219,-9.85099983215332,27.850000381469727,50.86000061035156,32.43000030517578,-4.650000095367432,84.20999908447266,0.16869999468326569,57.2599983215332,86.79000091552734,55.779998779296875,39.77000045776367,49.470001220703125,31.049999237060547,0,0,0,0,0,0,0,0,0,0,0,0,0,49.123081,0,2025-05-31 12:10:48.376921,
4592,118.4000015258789,31.1200008392334,6.130000114440918,5.081999778747559,59.060001373291016,67.56999969482422,45.0099983215332,8.675999641418457,110.5999984741211,-5.495999813079834,76.58000183105469,101.30000305175781,56.130001068115234,28.8799991607666,64.5999984741211,31.360000610351562,0,0,0,0,0,0,0,0,0,0,0,0,0,49.168509,0,2025-05-31 12:10:48.422349,
4593,113.19999694824219,42.459999084472656,20.440000534057617,16.940000534057617,73.18000030517578,74.20999908447266,49.09000015258789,-1.4830000400543213,99.25,27.280000686645508,91.8499984741211,101.4000015258789,70.37000274658203,27.59000015258789,77.04000091552734,47.04999923706055,0,0,0,0,0,0,0,0,0,0,0,0,0,49.168509,0,2025-05-31 12:10:48.422349,
4594,80.18000030517578,50.59000015258789,12.859999656677246,3.8959999084472656,45.0,52.7599983215332,28.040000915527344,-22.479999542236328,50.959999084472656,41.68000030517578,72.69999694824219,81.7699966430664,68.68000030517578,27.6200008392334,77.44000244140625,64.36000061035156,0,0,0,0,0,0,0,0,0,0,0,0,0,49.168509,0,2025-05-31 12:10:48.422349,
4595,53.34000015258789,46.38999938964844,4.093999862670898,-9.437000274658203,15.920000076293945,26.420000076293945,5.521999835968018,-18.81999969482422,16.59000015258789,30.90999984741211,59.7400016784668,74.94000244140625,67.87999725341797,42.380001068115234,74.26000213623047,70.20999908447266,0,0,0,0,0,0,0,0,0,0,0,0,0,49.168509,0,2025-05-31 12:10:48.422349,
4596,38.900001525878906,47.18000030517578,-5.624000072479248,-2.994999885559082,-3.6410000324249268,12.579999923706055,-4.039000034332275,-1.2920000553131104,11.529999732971191,17.299999237060547,60.81999969482422,72.20999908447266,70.5,53.15999984741211,75.2300033569336,68.41000366210938,0,0,0,0,0,0,0,0,0,0,0,0,0,49.168509,0,2025-05-31 12:10:48.422349,
4597,8.75100040435791,45.27000045776367,-24.639999389648438,7.008999824523926,-34.290000915527344,-2.0239999294281006,-10.979999542236328,8.414999961853027,-7.043000221252441,17.760000228881836,42.06999969482422,53.04999923706055,64.88999938964844,48.54999923706055,74.5999984741211,63.52000045776367,0,0,0,0,0,0,0,0,0,0,0,0,0,49.21608,0,2025-05-31 12:10:48.469920,
4598,-20.020000457763672,39.119998931884766,-59.880001068115234,-15.15999984741211,-72.4000015258789,-29.170000076293945,-28.360000610351562,1.503999948501587,-44.349998474121094,25.110000610351562,13.449999809265137,32.310001373291016,66.86000061035156,52.540000915527344,68.44999694824219,62.369998931884766,0,0,0,0,0,0,0,0,0,0,0,0,0,49.21608,0,2025-05-31 12:10:48.469920,
4599,-26.260000228881836,42.56999969482422,-95.23999786376953,-49.27000045776367,-97.80999755859375,-46.72999954223633,-38.619998931884766,-11.020000457763672,-42.66999816894531,16.010000228881836,-2.802999973297119,19.469999313354492,71.80999755859375,57.95000076293945,53.41999816894531,64.01000213623047,0,0,0,0,0,0,0,0,0,0,0,0,0,49.21608,0,2025-05-31 12:10:48.469920,
4600,-8.442000389099121,50.529998779296875,-90.05000305175781,-42.65999984741211,-88.48999786376953,-25.360000610351562,-14.020000457763672,-5.927999973297119,-13.529999732971191,15.569999694824219,-9.329999923706055,18.219999313354492,64.94000244140625,47.61000061035156,27.43000030517578,56.7599983215332,0,0,0,0,0,0,0,0,0,0,0,0,0,49.21608,0,2025-05-31 12:10:48.469920,
4601,30.790000915527344,51.720001220703125,-68.12999725341797,-22.059999465942383,-52.060001373291016,11.6899995803833,20.5,3.191999912261963,-11.300000190734863,40.209999084472656,-15.109999656677246,27.989999771118164,60.84000015258789,35.58000183105469,0.23980000615119934,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.21608,0,2025-05-31 12:10:48.469920,
4602,68.55999755859375,54.099998474121094,-59.86000061035156,-18.940000534057617,-13.899999618530273,36.290000915527344,41.54999923706055,4.8420000076293945,7.9070000648498535,46.38999938964844,-11.149999618530273,45.790000915527344,71.16999816894531,36.41999816894531,-10.279999732971191,29.100000381469727,0,0,0,0,0,0,0,0,0,0,0,0,0,49.263136,0,2025-05-31 12:10:48.516976,
4603,101.80000305175781,70.55999755859375,-26.479999542236328,2.875999927520752,24.100000381469727,65.81999969482422,68.54000091552734,22.329999923706055,57.09000015258789,38.18000030517578,20.229999542236328,77.29000091552734,85.0,44.189998626708984,5.3520002365112305,36.22999954223633,0,0,0,0,0,0,0,0,0,0,0,0,0,49.263136,0,2025-05-31 12:10:48.516976,
4604,129.39999389648438,85.91000366210938,21.190000534057617,34.380001068115234,51.40999984741211,86.44999694824219,83.97000122070312,40.33000183105469,61.849998474121094,44.459999084472656,46.47999954223633,93.05000305175781,78.4800033569336,36.31999969482422,28.989999771118164,44.0099983215332,0,0,0,0,0,0,0,0,0,0,0,0,0,49.263136,0,2025-05-31 12:10:48.516976,
4605,111.5,73.41999816894531,36.08000183105469,32.369998931884766,49.130001068115234,67.18000030517578,62.13999938964844,31.84000015258789,44.439998626708984,42.15999984741211,35.689998626708984,75.83000183105469,53.380001068115234,14.210000038146973,34.619998931884766,24.110000610351562,0,0,0,0,0,0,0,0,0,0,0,0,0,49.263136,0,2025-05-31 12:10:48.516976,
4606,69.61000061035156,55.380001068115234,34.790000915527344,22.360000610351562,38.04999923706055,46.470001220703125,43.40999984741211,25.649999618530273,60.93000030517578,26.760000228881836,42.93000030517578,83.62999725341797,58.189998626708984,20.209999084472656,37.060001373291016,2.1760001182556152,0,0,0,0,0,0,0,0,0,0,0,0,0,49.263136,0,2025-05-31 12:10:48.516976,
4607,70.97000122070312,69.12999725341797,28.520000457763672,35.31999969482422,37.79999923706055,52.189998626708984,50.08000183105469,36.36000061035156,73.06999969482422,14.529999732971191,81.38999938964844,118.5999984741211,95.58000183105469,52.4900016784668,61.72999954223633,24.479999542236328,0,0,0,0,0,0,0,0,0,0,0,0,0,49.31041,0,2025-05-31 12:10:48.564250,
4608,83.61000061035156,86.62999725341797,7.190999984741211,40.72999954223633,25.579999923706055,46.2599983215332,44.13999938964844,38.47999954223633,51.5099983215332,29.6299991607666,71.33000183105469,106.19999694824219,102.0,53.34000015258789,81.0999984741211,58.5,0,0,0,0,0,0,0,0,0,0,0,0,0,49.31041,0,2025-05-31 12:10:48.564250,
4609,56.25,76.9000015258789,-10.140000343322754,22.440000534057617,-3.250999927520752,24.760000228881836,23.229999542236328,31.239999771118164,16.219999313354492,84.5,29.40999984741211,66.19999694824219,75.81999969482422,26.709999084472656,62.84000015258789,48.790000915527344,0,0,0,0,0,0,0,0,0,0,0,0,0,49.31041,0,2025-05-31 12:10:48.564250,
4610,33.66999816894531,64.19999694824219,-17.399999618530273,9.590999603271484,-21.020000457763672,15.770000457763672,14.899999618530273,23.079999923706055,-9.814000129699707,89.01000213623047,32.0,58.33000183105469,62.529998779296875,24.360000610351562,30.75,22.020000457763672,0,0,0,0,0,0,0,0,0,0,0,0,0,49.31041,0,2025-05-31 12:10:48.564250,
4611,33.349998474121094,50.72999954223633,-30.8799991607666,-0.0908999964594841,-31.920000076293945,6.230999946594238,4.501999855041504,7.732999801635742,-10.550000190734863,8.168999671936035,35.66999816894531,48.06999969482422,50.40999984741211,27.290000915527344,12.100000381469727,16.93000030517578,0,0,0,0,0,0,0,0,0,0,0,0,0,49.31041,0,2025-05-31 12:10:48.564250,
